,Engagements,Followers at Posting,Album,Photo,Video,CreatedYear,CreatedMonth,CreatedWeek,CreatedDay,CreatedDayofweek,CreatedDayofyear,CreatedIs_month_end,CreatedIs_month_start,CreatedIs_quarter_end,CreatedIs_quarter_start,CreatedIs_year_end,CreatedIs_year_start,CreatedHour,CreatedMinute,CreatedSecond,CreatedElapsed
2954,714673,32101365,0,0,1,2018,11,46,13,1,317,False,False,False,False,False,False,0,44,0,1542069840
2955,714673,32101365,0,0,1,2018,11,46,13,1,317,False,False,False,False,False,False,0,13,45,1542068025
2956,745148,32101365,0,0,1,2018,11,46,13,1,317,False,False,False,False,False,False,0,7,54,1542067674
2957,651935,32101365,0,0,1,2018,11,46,13,1,317,False,False,False,False,False,False,0,1,42,1542067302
2958,393848,32101365,0,1,0,2018,11,46,12,0,316,False,False,False,False,False,False,22,58,30,1542063510
2959,696503,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,21,55,45,1542059745
2960,635360,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,21,40,53,1542058853
2961,829358,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,21,13,14,1542057194
2962,635360,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,20,47,5,1542055625
2963,696503,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,20,42,18,1542055338
2964,635360,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,20,7,26,1542053246
2965,591756,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,17,39,1,1542044341
2966,354702,32101365,1,0,0,2018,11,46,12,0,316,False,False,False,False,False,False,13,2,18,1542027738
2967,660262,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,10,14,56,1542017696
2968,308237,32101365,0,1,0,2018,11,46,12,0,316,False,False,False,False,False,False,8,34,7,1542011647
2969,715163,32101365,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,3,48,20,1541994500
2970,802087,32073184,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,1,16,9,1541985369
2971,963892,32073184,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,0,43,9,1541983389
2972,418027,32073184,1,0,0,2018,11,46,12,0,316,False,False,False,False,False,False,0,39,27,1541983167
2973,651947,32073184,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,0,24,40,1541982280
2974,789854,32073184,0,0,1,2018,11,46,12,0,316,False,False,False,False,False,False,0,6,15,1541981175
2975,810070,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,23,42,51,1541979771
2976,996626,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,23,14,46,1541978086
2977,680305,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,22,59,1,1541977141
2978,917522,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,22,44,27,1541976267
2979,337308,32073184,1,0,0,2018,11,45,11,6,315,False,False,False,False,False,False,22,36,29,1541975789
2980,817543,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,22,26,33,1541975193
2981,680305,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,21,55,7,1541973307
2982,738957,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,21,51,34,1541973094
2983,680305,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,21,36,4,1541972164
2984,824211,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,21,33,8,1541971988
2985,456320,32073184,0,1,0,2018,11,45,11,6,315,False,False,False,False,False,False,21,28,32,1541971712
2986,746285,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,20,3,10,1541966590
2987,917522,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,19,44,14,1541965454
2988,685854,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,19,12,35,1541963555
2989,694593,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,18,33,25,1541961205
2990,748373,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,17,38,47,1541957927
2991,372818,32073184,0,1,0,2018,11,45,11,6,315,False,False,False,False,False,False,11,45,22,1541936722
2992,698053,32073184,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,2,42,0,1541904120
2993,417670,32073184,1,0,0,2018,11,45,11,6,315,False,False,False,False,False,False,1,21,29,1541899289
2994,845728,32048189,0,0,1,2018,11,45,11,6,315,False,False,False,False,False,False,0,34,20,1541896460
2995,745787,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,23,8,9,1541891289
2996,272644,32048189,1,0,0,2018,11,45,10,5,314,False,False,False,False,False,False,22,22,3,1541888523
2997,745787,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,22,4,42,1541887482
2998,745787,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,21,47,34,1541886454
2999,745787,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,21,46,20,1541886380
3000,680317,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,21,13,58,1541884438
3001,745787,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,20,45,24,1541882724
3002,680317,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,20,24,4,1541881444
3003,745787,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,19,26,16,1541877976
3004,628502,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,18,15,33,1541873733
3005,330110,32048189,0,1,0,2018,11,45,10,5,314,False,False,False,False,False,False,18,13,9,1541873589
3006,748386,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,17,57,29,1541872649
3007,628502,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,16,42,13,1541868133
3008,748386,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,16,25,38,1541867138
3009,628502,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,15,55,59,1541865359
3010,367591,32048189,1,0,0,2018,11,45,10,5,314,False,False,False,False,False,False,13,52,49,1541857969
3011,765243,32048189,0,0,1,2018,11,45,10,5,314,False,False,False,False,False,False,5,37,41,1541828261
3012,449707,32024140,1,0,0,2018,11,45,10,5,314,False,False,False,False,False,False,0,58,29,1541811509
3013,635394,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,23,36,33,1541806593
3014,756593,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,23,29,4,1541806144
3015,696541,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,23,18,11,1541805491
3016,696541,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,22,58,23,1541804303
3017,272826,32024140,1,0,0,2018,11,45,9,4,313,False,False,False,False,False,False,22,18,47,1541801927
3018,532482,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,21,34,26,1541799266
3019,696541,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,21,25,9,1541798709
3020,579615,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,21,1,22,1541797282
3021,696541,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,20,44,36,1541796276
3022,330331,32024140,0,1,0,2018,11,45,9,4,313,False,False,False,False,False,False,20,13,37,1541794417
3023,690175,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,20,8,2,1541794082
3024,696541,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,19,58,26,1541793506
3025,275016,32024140,0,1,0,2018,11,45,9,4,313,False,False,False,False,False,False,19,53,54,1541793234
3026,488463,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,18,26,54,1541788014
3027,530576,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,17,20,17,1541784017
3028,348534,32024140,1,0,0,2018,11,45,9,4,313,False,False,False,False,False,False,12,33,23,1541766803
3029,723842,32024140,0,0,1,2018,11,45,9,4,313,False,False,False,False,False,False,9,30,24,1541755824
3030,346419,31999929,1,0,0,2018,11,45,9,4,313,False,False,False,False,False,False,1,1,30,1541725290
3031,696554,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,23,56,50,1541721410
3032,635406,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,23,54,24,1541721264
3033,848112,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,23,53,4,1541721184
3034,635406,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,23,32,56,1541719976
3035,769814,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,21,35,27,1541712927
3036,509301,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,17,50,55,1541699455
3037,637620,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,15,30,25,1541691025
3038,580949,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,13,18,50,1541683130
3039,648982,31999929,0,0,1,2018,11,45,8,3,312,False,False,False,False,False,False,10,16,23,1541672183
3040,434431,31999929,1,0,0,2018,11,45,8,3,312,False,False,False,False,False,False,1,42,38,1541641358
3041,290218,31999929,0,1,0,2018,11,45,8,3,312,False,False,False,False,False,False,1,31,17,1541640677
3042,769828,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,23,9,56,1541632196
3043,696566,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,23,2,42,1541631762
3044,391372,31976732,0,1,0,2018,11,45,7,2,311,False,False,False,False,False,False,22,21,29,1541629289
3045,696566,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,22,18,42,1541629122
3046,635417,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,22,5,8,1541628308
3047,690200,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,22,2,2,1541628122
3048,756621,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,21,15,3,1541625303
3049,690200,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,20,51,29,1541623889
3050,756621,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,20,18,26,1541621906
3051,650521,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,20,14,18,1541621658
3052,635417,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,19,49,34,1541620174
3053,323241,31976732,0,1,0,2018,11,45,7,2,311,False,False,False,False,False,False,19,24,45,1541618685
3054,535489,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,18,33,25,1541615605
3055,581656,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,17,46,29,1541612789
3056,586401,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,14,7,29,1541599649
3057,654287,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,11,13,30,1541589210
3058,651994,31976732,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,2,35,28,1541558128
3059,272985,31953291,1,0,0,2018,11,45,7,2,311,False,False,False,False,False,False,0,31,51,1541550711
3060,714751,31953291,0,0,1,2018,11,45,7,2,311,False,False,False,False,False,False,0,1,16,1541548876
3061,756634,31953291,0,0,1,2018,11,45,6,1,310,False,False,False,False,False,False,23,1,32,1541545292
3062,696579,31953291,0,0,1,2018,11,45,6,1,310,False,False,False,False,False,False,21,52,15,1541541135
3063,763614,31953291,0,0,1,2018,11,45,6,1,310,False,False,False,False,False,False,19,50,19,1541533819
3064,696579,31953291,0,0,1,2018,11,45,6,1,310,False,False,False,False,False,False,19,45,48,1541533548
3065,786290,31953291,0,0,1,2018,11,45,6,1,310,False,False,False,False,False,False,12,22,40,1541506960
3066,423623,31923970,1,0,0,2018,11,45,6,1,310,False,False,False,False,False,False,1,34,53,1541468093
3067,789940,31923970,0,0,1,2018,11,45,6,1,310,False,False,False,False,False,False,1,0,35,1541466035
3068,801983,31923970,0,0,1,2018,11,45,6,1,310,False,False,False,False,False,False,0,30,17,1541464217
3069,635440,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,23,37,30,1541461050
3070,635440,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,23,28,14,1541460494
3071,708002,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,22,56,27,1541458587
3072,763628,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,22,27,39,1541456859
3073,696592,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,21,58,55,1541455135
3074,645849,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,21,25,10,1541453110
3075,830032,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,20,23,10,1541449390
3076,635440,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,19,58,6,1541447886
3077,697069,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,19,29,56,1541446196
3078,649230,31923970,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,17,14,40,1541438080
3079,372771,31923970,1,0,0,2018,11,45,5,0,309,False,False,False,False,False,False,11,45,47,1541418347
3080,417559,31902987,1,0,0,2018,11,45,5,0,309,False,False,False,False,False,False,0,51,4,1541379064
3081,851118,31902987,0,0,1,2018,11,45,5,0,309,False,False,False,False,False,False,0,0,33,1541376033
3082,745868,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,22,53,11,1541371991
3083,810173,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,22,36,16,1541370976
3084,816781,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,22,18,4,1541369884
3085,817646,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,22,12,8,1541369528
3086,345480,31902987,1,0,0,2018,11,44,4,6,308,False,False,False,False,False,False,21,51,6,1541368266
3087,745868,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,19,27,55,1541359675
3088,477137,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,18,41,44,1541356904
3089,688331,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,18,1,43,1541354503
3090,689060,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,17,20,32,1541352032
3091,820496,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,16,44,33,1541349873
3092,748467,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,16,7,6,1541347626
3093,628570,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,15,35,23,1541345723
3094,572784,31902987,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,13,41,51,1541338911
3095,417131,31876549,1,0,0,2018,11,44,4,6,308,False,False,False,False,False,False,1,29,8,1541294948
3096,771583,31876549,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,0,37,25,1541291845
3097,831324,31876549,0,0,1,2018,11,44,4,6,308,False,False,False,False,False,False,0,16,0,1541290560
3098,685953,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,22,4,22,1541282662
3099,824331,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,21,49,11,1541281751
3100,680404,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,21,30,38,1541280638
3101,680404,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,20,58,42,1541278722
3102,888764,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,20,54,41,1541278481
3103,824895,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,19,22,5,1541272925
3104,573401,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,17,11,51,1541265111
3105,754586,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,16,14,7,1541261647
3106,628582,31876549,0,0,1,2018,11,44,3,5,307,False,False,False,False,False,False,15,37,36,1541259456
3107,635475,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,23,19,13,1541200753
3108,690262,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,23,10,40,1541200240
3109,635475,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,22,38,48,1541198328
3110,696629,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,21,55,57,1541195757
3111,718834,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,21,47,22,1541195242
3112,635475,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,21,31,1,1541194261
3113,696629,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,21,12,45,1541193165
3114,635475,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,20,53,18,1541191998
3115,756689,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,20,40,5,1541191205
3116,696629,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,20,24,52,1541190292
3117,696629,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,20,6,57,1541189217
3118,528800,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,20,0,18,1541188818
3119,600886,31847136,0,0,1,2018,11,44,2,4,306,False,False,False,False,False,False,15,10,34,1541171434
3120,435599,31847136,1,0,0,2018,11,44,2,4,306,False,False,False,False,False,False,13,52,46,1541166766
3121,579699,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,23,48,15,1541116095
3122,579699,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,23,5,28,1541113528
3123,696642,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,22,49,43,1541112583
3124,351816,31812793,0,1,0,2018,11,44,1,3,305,False,True,False,False,False,False,21,51,29,1541109089
3125,635486,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,21,42,58,1541108578
3126,696642,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,21,31,9,1541107869
3127,848220,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,21,3,20,1541106200
3128,756703,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,20,58,58,1541105938
3129,589195,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,20,54,10,1541105650
3130,848220,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,20,36,47,1541104607
3131,696642,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,20,10,1,1541103001
3132,488534,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,18,50,14,1541098214
3133,591248,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,17,39,27,1541093967
3134,334529,31812793,0,1,0,2018,11,44,1,3,305,False,True,False,False,False,False,15,53,4,1541087584
3135,488534,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,13,50,43,1541080243
3136,723947,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,8,32,32,1541061152
3137,718089,31812793,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,7,57,13,1541059033
3138,433817,31784770,1,0,0,2018,11,44,1,3,305,False,True,False,False,False,False,1,48,51,1541036931
3139,433817,31784770,1,0,0,2018,11,44,1,3,305,False,True,False,False,False,False,1,16,49,1541035009
3140,657395,31784770,0,0,1,2018,11,44,1,3,305,False,True,False,False,False,False,0,40,38,1541032838
3141,369978,31784770,0,1,0,2018,10,44,31,2,304,True,False,False,False,False,False,23,38,40,1541029120
3142,890249,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,23,19,29,1541027969
3143,723606,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,22,45,58,1541025958
3144,723606,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,22,43,52,1541025832
3145,371461,31784770,0,1,0,2018,10,44,31,2,304,True,False,False,False,False,False,22,36,21,1541025381
3146,717751,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,22,11,56,1541023916
3147,717751,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,21,57,24,1541023044
3148,854660,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,21,12,29,1541020349
3149,617475,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,20,59,55,1541019595
3150,785991,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,20,53,7,1541019187
3151,779632,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,20,6,31,1541016391
3152,599346,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,17,29,49,1541006989
3153,551775,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,15,44,17,1541000657
3154,674900,31784770,0,0,1,2018,10,44,31,2,304,True,False,False,False,False,False,12,31,36,1540989096
3155,390077,31754126,1,0,0,2018,10,44,30,1,303,False,False,False,False,False,False,23,19,52,1540941592
3156,786006,31754126,0,0,1,2018,10,44,30,1,303,False,False,False,False,False,False,22,32,13,1540938733
3157,722853,31754126,0,0,1,2018,10,44,30,1,303,False,False,False,False,False,False,22,20,33,1540938033
3158,723619,31754126,0,0,1,2018,10,44,30,1,303,False,False,False,False,False,False,20,50,44,1540932644
3159,786006,31754126,0,0,1,2018,10,44,30,1,303,False,False,False,False,False,False,20,0,7,1540929607
3160,1049127,31754126,0,0,1,2018,10,44,30,1,303,False,False,False,False,False,False,19,56,20,1540929380
3161,717764,31754126,0,0,1,2018,10,44,30,1,303,False,False,False,False,False,False,19,3,39,1540926219
3162,560823,31754126,0,0,1,2018,10,44,30,1,303,False,False,False,False,False,False,15,42,7,1540914127
3163,667943,31754126,0,0,1,2018,10,44,30,1,303,False,False,False,False,False,False,8,33,59,1540888439
3164,398845,31722673,1,0,0,2018,10,44,30,1,303,False,False,False,False,False,False,0,36,17,1540859777
3165,362470,31722673,0,1,0,2018,10,44,30,1,303,False,False,False,False,False,False,0,0,4,1540857604
3166,786020,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,23,25,16,1540855516
3167,660107,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,23,12,36,1540854756
3168,384466,31722673,0,1,0,2018,10,44,29,0,302,False,False,False,False,False,False,21,47,41,1540849661
3169,710365,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,21,39,25,1540849165
3170,660107,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,21,17,7,1540847827
3171,786020,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,21,10,49,1540847449
3172,723632,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,20,55,1,1540846501
3173,602159,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,20,27,24,1540844844
3174,349403,31722673,0,1,0,2018,10,44,29,0,302,False,False,False,False,False,False,20,24,47,1540844687
3175,786020,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,20,7,34,1540843654
3176,793270,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,19,16,45,1540840605
3177,793270,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,19,13,21,1540840401
3178,604897,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,18,43,44,1540838624
3179,609831,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,17,51,26,1540835486
3180,556296,31722673,0,0,1,2018,10,44,29,0,302,False,False,False,False,False,False,17,49,52,1540835392
3181,333566,31722673,1,0,0,2018,10,44,29,0,302,False,False,False,False,False,False,12,33,36,1540816416
3182,263433,31722673,0,1,0,2018,10,44,29,0,302,False,False,False,False,False,False,10,41,27,1540809687
3183,312775,31689574,1,0,0,2018,10,44,29,0,302,False,False,False,False,False,False,0,49,36,1540774176
3184,774822,31689574,0,0,1,2018,10,43,28,6,301,False,False,False,False,False,False,21,9,50,1540760990
3185,774822,31689574,0,0,1,2018,10,43,28,6,301,False,False,False,False,False,False,20,46,43,1540759603
3186,774822,31689574,0,0,1,2018,10,43,28,6,301,False,False,False,False,False,False,20,35,22,1540758922
3187,700343,31689574,0,0,1,2018,10,43,28,6,301,False,False,False,False,False,False,19,14,50,1540754090
3188,770308,31689574,0,0,1,2018,10,43,28,6,301,False,False,False,False,False,False,18,19,25,1540750765
3189,777522,31689574,0,0,1,2018,10,43,28,6,301,False,False,False,False,False,False,18,4,24,1540749864
3190,652970,31689574,0,0,1,2018,10,43,28,6,301,False,False,False,False,False,False,15,51,11,1540741871
3191,413570,31661365,1,0,0,2018,10,43,27,5,300,False,False,False,False,False,False,23,53,40,1540684420
3192,375852,31661365,0,1,0,2018,10,43,27,5,300,False,False,False,False,False,False,22,56,42,1540681002
3193,462093,31661365,0,1,0,2018,10,43,27,5,300,False,False,False,False,False,False,22,45,15,1540680315
3194,774836,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,22,39,21,1540679961
3195,869592,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,22,19,4,1540678744
3196,462093,31661365,0,1,0,2018,10,43,27,5,300,False,False,False,False,False,False,22,3,48,1540677828
3197,462093,31661365,0,1,0,2018,10,43,27,5,300,False,False,False,False,False,False,21,55,4,1540677304
3198,767754,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,21,43,36,1540676616
3199,706816,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,21,40,42,1540676442
3200,774836,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,21,33,50,1540676030
3201,706816,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,21,31,9,1540675869
3202,953277,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,21,27,40,1540675660
3203,706816,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,21,18,46,1540675126
3204,1045015,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,20,58,56,1540673936
3205,774836,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,20,46,3,1540673163
3206,701097,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,20,30,46,1540672246
3207,774836,31661365,0,0,1,2018,10,43,27,5,300,False,False,False,False,False,False,19,46,4,1540669564
3208,358816,31661365,1,0,0,2018,10,43,27,5,300,False,False,False,False,False,False,14,4,50,1540649090
3209,326092,31661365,0,1,0,2018,10,43,27,5,300,False,False,False,False,False,False,12,8,57,1540642137
3210,422880,31634859,1,0,0,2018,10,43,27,5,300,False,False,False,False,False,False,0,55,22,1540601722
3211,654802,31634859,0,0,1,2018,10,43,26,4,299,False,False,False,False,False,False,22,34,43,1540593283
3212,748425,31634859,0,0,1,2018,10,43,26,4,299,False,False,False,False,False,False,22,17,57,1540592277
3213,786895,31634859,0,0,1,2018,10,43,26,4,299,False,False,False,False,False,False,21,3,31,1540587811
3214,786895,31634859,0,0,1,2018,10,43,26,4,299,False,False,False,False,False,False,20,51,18,1540587078
3215,382160,31634859,0,1,0,2018,10,43,26,4,299,False,False,False,False,False,False,20,31,41,1540585901
3216,786895,31634859,0,0,1,2018,10,43,26,4,299,False,False,False,False,False,False,20,30,42,1540585842
3217,717816,31634859,0,0,1,2018,10,43,26,4,299,False,False,False,False,False,False,19,57,59,1540583879
3218,786063,31634859,0,0,1,2018,10,43,26,4,299,False,False,False,False,False,False,19,3,46,1540580626
